"DESHOTEL","DESSEGMENTO","FECESTADIAHUESPED","FECCORTE","FLAG_STG","ROOM_REVENUE","ROOM_NIGHT"
"Westin","CORPORATE",11/01/19,21/11/18,"1",134,1
"Westin","GROUP LEISURE",29/11/18,21/11/18,"1",725,5
"Westin","LEISURE",17/12/18,21/11/18,"1",257,1
"Westin","OTHER",13/01/19,21/11/18,"1",670,5
"Westin","OTHER",01/12/18,21/11/18,"1",763,38
"Westin","RETAIL",08/04/19,21/11/18,"1",279,1
"Westin","RETAIL",15/02/19,21/11/18,"1",94,1
"Westin","RETAIL",23/02/19,21/11/18,"1",69,1
"Westin","LEISURE",23/12/18,21/11/18,"1",987,4
"Westin","LEISURE",24/12/18,21/11/18,"1",669,2
"Westin","RETAIL",23/06/19,21/11/18,"1",200.88,1
"Westin","RETAIL",20/12/18,21/11/18,"1",3851.93,16
"Westin","RETAIL",07/03/19,21/11/18,"1",187.2,1
"Westin","SPG",10/02/19,21/11/18,"1",66,1
"Westin","SPG",08/02/19,21/11/18,"1",66,1
"Westin","LEISURE",21/05/19,21/11/18,"1",0,0
"Westin","SPG",30/11/18,21/11/18,"1",132,2
"Westin","RETAIL",31/03/19,21/11/18,"1",285,1
"Westin","RETAIL",07/01/19,21/11/18,"1",251.4,2
"Westin","SPG",27/12/18,21/11/18,"1",496.06,6
"Westin","SPG",12/01/19,21/11/18,"1",0,0
"Westin","SPG",27/11/18,21/11/18,"1",288.13,3
"Westin","SPG",26/11/18,21/11/18,"1",216.1,2
"Westin","LEISURE",15/03/19,21/11/18,"1",1042.84,8
"Westin","SPG",24/11/18,21/11/18,"1",308,4
"Westin","SPG",02/01/19,21/11/18,"1",176,2
"Westin","LEISURE",29/11/18,21/11/18,"1",0,0
"Westin","SPG",02/07/19,21/11/18,"1",66,1
"Westin","SPG",16/03/19,21/11/18,"1",84.75,1
"Westin","OTHER",09/06/19,21/11/18,"1",677.75,6
"Westin","LEISURE",25/04/19,21/11/18,"1",916.84,5
"Westin","SPG",13/04/19,21/11/18,"1",72.03,1
"Westin","LEISURE",21/12/18,21/11/18,"1",754,4
"Westin","LEISURE",24/05/19,21/11/18,"1",286,2
"Westin","RETAIL",15/05/19,21/11/18,"1",302,1
"Westin","LEISURE",30/08/19,21/11/18,"1",150,1
"Westin","SPG",09/04/19,21/11/18,"1",0,0
"Westin","SPG",06/04/19,21/11/18,"1",66,1
"Westin","SPG",02/12/18,21/11/18,"1",121.93,2
"Westin","OTHER",16/03/19,21/11/18,"1",670,8
"Westin","LEISURE",14/12/18,21/11/18,"1",249,1
"Westin","SPG",03/02/19,21/11/18,"1",66,1
"Westin","SPG",04/02/19,21/11/18,"1",66,1
"Westin","SPG",12/02/19,21/11/18,"1",0,0
"Westin","SPG",26/01/19,21/11/18,"1",66,1
"Westin","SPG",27/01/19,21/11/18,"1",132,2
"Westin","RETAIL",16/04/19,21/11/18,"1",0,0
"Westin","SPG",18/05/19,21/11/18,"1",66,1
"Westin","SPG",19/05/19,21/11/18,"1",0,0
"Westin","CORPORATE",02/02/19,21/11/18,"1",314,2
"Westin","CORPORATE",29/01/19,21/11/18,"1",578,3
"Westin","OTHER",04/07/19,21/11/18,"1",677.75,5
"Westin","OTHER",02/08/19,21/11/18,"1",677.75,5
"Westin","OTHER",19/08/19,21/11/18,"1",677.75,5
"Westin","OTHER",21/08/19,21/11/18,"1",677.75,5
"Westin","OTHER",24/05/20,21/11/18,"1",697.98,5
"Westin","OTHER",27/05/20,21/11/18,"1",697.98,5
"Westin","GROUP LEISURE",12/05/19,21/11/18,"1",2751.45,20
"Westin","GROUP LEISURE",19/05/19,21/11/18,"1",3868.53,28
"Westin","GROUP CORPORATE",07/08/19,21/11/18,"1",0,269
"Westin","GROUP CORPORATE",09/08/19,21/11/18,"1",0,269
"Westin","GROUP LEISURE",16/08/19,21/11/18,"1",1223.58,9
"Westin","GROUP LEISURE",24/08/19,21/11/18,"1",1223.58,16
"Westin","GROUP LEISURE",25/08/19,21/11/18,"1",1223.58,15
"Westin","GROUP LEISURE",31/08/19,21/11/18,"1",1384.84,16
"Westin","GROUP LEISURE",30/06/20,21/11/18,"1",0,0
"Westin","LEISURE",27/06/19,21/11/18,"1",888.55,5
"Westin","GROUP LEISURE",03/08/19,21/11/18,"1",0,19
"Westin","GROUP LEISURE",11/10/20,21/11/18,"1",436.99,3
"Westin","GROUP LEISURE",17/10/20,21/11/18,"1",2123.31,16
"Westin","RETAIL",24/01/19,21/11/18,"1",257.5,1
"Westin","OTHER",09/04/19,21/11/18,"1",670,5
"Westin","OTHER",31/08/19,21/11/18,"1",677.75,5
"Westin","OTHER",08/08/19,21/11/18,"1",677.75,5
"Westin","OTHER",01/05/20,21/11/18,"1",697.98,5
"Westin","OTHER",11/05/20,21/11/18,"1",697.98,5
"Westin","OTHER",12/05/20,21/11/18,"1",697.98,5
"Westin","OTHER",18/05/20,21/11/18,"1",697.98,5
"Westin","OTHER",03/05/20,21/11/18,"1",697.98,5
"Westin","GROUP LEISURE",16/07/19,21/11/18,"1",922.54,5
"Westin","GROUP LEISURE",27/07/19,21/11/18,"1",1238.15,20
"Westin","GROUP LEISURE",08/02/19,21/11/18,"1",1057.02,8
"Westin","GROUP LEISURE",12/09/19,21/11/18,"1",0,0
"Westin","GROUP LEISURE",13/09/19,21/11/18,"1",271.91,2
"Westin","GROUP LEISURE",19/07/20,21/11/18,"1",436.99,3
"Westin","GROUP LEISURE",21/07/20,21/11/18,"1",0,0
"Westin","GROUP LEISURE",24/07/20,21/11/18,"1",436.99,3
"Westin","GROUP CORPORATE",23/02/19,21/11/18,"1",1922.5,8
"Westin","OTHER",20/12/18,21/11/18,"1",670,5
"Westin","OTHER",08/02/19,21/11/18,"1",670,5
"Westin","OTHER",10/08/19,21/11/18,"1",677.75,5
"Westin","OTHER",27/09/19,21/11/18,"1",677.75,5
"Westin","OTHER",05/05/20,21/11/18,"1",697.98,5
"Westin","GROUP LEISURE",04/10/19,21/11/18,"1",1170.17,6
"Westin","LEISURE",27/01/19,21/11/18,"1",526.1,5
"Westin","GROUP CORPORATE",14/11/19,21/11/18,"1",14663.18,65
"Westin","GROUP LEISURE",09/10/19,21/11/18,"1",841.94,6
"Westin","GROUP LEISURE",18/08/20,21/11/18,"1",0,0
"Westin","GROUP LEISURE",22/08/20,21/11/18,"1",436.99,3
"Westin","GROUP LEISURE",26/08/20,21/11/18,"1",0,0
"Westin","GROUP LEISURE",27/08/20,21/11/18,"1",0,0
"Westin","GROUP LEISURE",15/07/19,21/11/18,"1",641.37,19
"Westin","SPG",25/06/19,21/11/18,"1",132,2
"Westin","OTHER",14/04/19,21/11/18,"1",670,5
"Westin","OTHER",15/09/19,21/11/18,"1",677.75,5
"Westin","OTHER",03/06/20,21/11/18,"1",697.98,5
"Westin","OTHER",01/07/20,21/11/18,"1",697.98,5
"Westin","GROUP LEISURE",11/06/19,21/11/18,"1",841.94,6
"Westin","GROUP LEISURE",12/06/19,21/11/18,"1",841.94,6
"Westin","GROUP LEISURE",27/06/19,21/11/18,"1",2408.33,13
"Westin","GROUP CORPORATE",16/11/19,21/11/18,"1",0,0
"Westin","GROUP LEISURE",14/04/19,21/11/18,"1",5579.52,37
"Westin","GROUP LEISURE",28/10/19,21/11/18,"1",0,14
"Westin","GROUP LEISURE",08/09/20,21/11/18,"1",0,0
"Westin","SPG",11/03/19,21/11/18,"1",0,0
"Westin","GROUP LEISURE",19/12/18,21/11/18,"1",0,0
"Westin","OTHER",14/01/19,21/11/18,"1",670,5
"Westin","OTHER",08/10/19,21/11/18,"1",677.75,5
"Westin","OTHER",04/07/20,21/11/18,"1",697.98,5
"Westin","OTHER",11/07/20,21/11/18,"1",697.98,5
"Westin","OTHER",15/07/20,21/11/18,"1",697.98,5
"Westin","GROUP LEISURE",02/11/19,21/11/18,"1",4792.45,42
"Westin","GROUP LEISURE",02/10/20,21/11/18,"1",1310.98,9
"Westin","GROUP CORPORATE",05/04/19,21/11/18,"1",6786.18,88
"Westin","GROUP CORPORATE",30/10/19,21/11/18,"1",0,250
"Westin","GROUP CORPORATE",22/10/19,21/11/18,"1",0,2
"Westin","RETAIL",06/10/19,21/11/18,"1",279,1
"Westin","GROUP LEISURE",28/12/18,21/11/18,"1",2750,19
"Westin","OTHER",16/01/19,21/11/18,"1",670,5
"Westin","OTHER",23/01/19,21/11/18,"1",670,5
"Westin","OTHER",17/10/19,21/11/18,"1",677.75,5
"Westin","OTHER",01/11/19,21/11/18,"1",697.98,5
"Westin","OTHER",28/07/20,21/11/18,"1",697.98,5
"Westin","GROUP LEISURE",10/04/19,21/11/18,"1",1809.15,12
"Westin","GROUP LEISURE",28/12/19,21/11/18,"1",6867.02,49
"Westin","GROUP LEISURE",06/04/19,21/11/18,"1",0,0
"Westin","GROUP LEISURE",20/10/20,21/11/18,"1",0,0
"Westin","SPG",14/02/19,21/11/18,"1",66,1
"Westin","SPG",17/02/19,21/11/18,"1",66,1
"Westin","CORPORATE",24/12/18,21/11/18,"1",209,1
"Westin","OTHER",15/02/19,21/11/18,"1",670,5
"Westin","OTHER",03/11/19,21/11/18,"1",697.98,5
"Westin","OTHER",14/11/19,21/11/18,"1",697.98,5
"Westin","OTHER",29/08/20,21/11/18,"1",697.98,5
"Westin","OTHER",03/08/20,21/11/18,"1",697.98,5
"Westin","GROUP LEISURE",01/05/19,21/11/18,"1",1809.15,12
"Westin","GROUP LEISURE",15/02/19,21/11/18,"1",1097.1,8
"Westin","GROUP LEISURE",16/02/19,21/11/18,"1",0,0
"Westin","GROUP LEISURE",14/12/19,21/11/18,"1",407.86,3
"Westin","GROUP LEISURE",22/10/20,21/11/18,"1",0,0
"Westin","GROUP LEISURE",28/10/20,21/11/18,"1",0,0
"Westin","GROUP LEISURE",07/11/20,21/11/18,"1",291.33,2
"Westin","GROUP LEISURE",17/02/20,21/11/18,"1",0,0
"Westin","LEISURE",14/01/19,21/11/18,"1",191,1
"Westin","OTHER",17/02/19,21/11/18,"1",670,5
"Westin","OTHER",21/11/19,21/11/18,"1",697.98,5
"Westin","OTHER",01/12/19,21/11/18,"1",697.98,5
"Westin","OTHER",02/12/19,21/11/18,"1",697.98,5
"Westin","OTHER",12/08/20,21/11/18,"1",697.98,5
"Westin","OTHER",14/08/20,21/11/18,"1",697.98,5
"Westin","OTHER",16/08/20,21/11/18,"1",697.98,5
"Westin","OTHER",20/08/20,21/11/18,"1",697.98,5
"Westin","GROUP LEISURE",13/05/19,21/11/18,"1",137.9,1
"Westin","GROUP LEISURE",15/05/19,21/11/18,"1",1809.15,12
"Westin","GROUP LEISURE",25/12/19,21/11/18,"1",0,0
"Westin","GROUP LEISURE",27/12/19,21/11/18,"1",1223.58,17
"Westin","GROUP LEISURE",08/01/20,21/11/18,"1",0,0
"Westin","GROUP LEISURE",19/02/20,21/11/18,"1",0,0
"Westin","GROUP LEISURE",13/03/20,21/11/18,"1",1831.98,14
"Westin","GROUP LEISURE",16/03/20,21/11/18,"1",0,0
"Westin","LEISURE",14/04/19,21/11/18,"1",163,1
"Westin","OTHER",17/12/19,21/11/18,"1",697.98,5
"Westin","OTHER",20/12/19,21/11/18,"1",697.98,5
"Westin","OTHER",25/12/19,21/11/18,"1",697.98,5
"Westin","OTHER",18/09/20,21/11/18,"1",697.98,5
"Westin","OTHER",23/09/20,21/11/18,"1",697.98,5
"Westin","GROUP LEISURE",21/01/20,21/11/18,"1",0,0
"Westin","GROUP LEISURE",23/01/20,21/11/18,"1",0,0
"Westin","GROUP LEISURE",24/01/20,21/11/18,"1",436.99,3
"Westin","GROUP LEISURE",26/01/20,21/11/18,"1",436.99,3
"Westin","GROUP LEISURE",29/01/20,21/11/18,"1",0,0
"Westin","GROUP LEISURE",26/12/20,21/11/18,"1",291.33,2
"Westin","GROUP LEISURE",03/01/20,21/11/18,"1",1933.09,13
"Westin","GROUP LEISURE",04/04/20,21/11/18,"1",0,0
"Westin","GROUP LEISURE",16/04/20,21/11/18,"1",1831.98,14
"Westin","SPG",05/12/18,21/11/18,"1",66,1
"Westin","SPG",06/12/18,21/11/18,"1",66,1
"Westin","SPG",07/12/18,21/11/18,"1",66,1
"Westin","OTHER",28/12/19,21/11/18,"1",697.98,5
"Westin","OTHER",26/09/20,21/11/18,"1",697.98,5
"Westin","OTHER",30/09/20,21/11/18,"1",697.98,5
"Westin","OTHER",28/10/20,21/11/18,"1",697.98,5
"Westin","OTHER",31/10/20,21/11/18,"1",697.98,5
"Westin","OTHER",03/10/20,21/11/18,"1",697.98,5
"Westin","GROUP LEISURE",29/08/19,21/11/18,"1",822.45,6
"Westin","GROUP LEISURE",03/02/20,21/11/18,"1",0,0
"Westin","CORPORATE",16/03/19,21/11/18,"1",209.5,1
"Westin","CORPORATE",09/01/19,21/11/18,"1",0,0
"Westin","OTHER",15/01/20,21/11/18,"1",697.98,5
"Westin","OTHER",21/10/20,21/11/18,"1",697.98,5
"Westin","GROUP CORPORATE",02/08/19,21/11/18,"1",0,269
"Westin","GROUP LEISURE",29/02/20,21/11/18,"1",291.33,2
"Westin","GROUP LEISURE",22/03/20,21/11/18,"1",436.99,3
"Westin","CORPORATE",04/02/19,21/11/18,"1",314,2
"Westin","OTHER",01/05/19,21/11/18,"1",677.75,5
"Westin","OTHER",03/02/20,21/11/18,"1",697.98,5
"Westin","OTHER",10/02/20,21/11/18,"1",697.98,5
"Westin","GROUP LEISURE",16/03/19,21/11/18,"1",924.8,7
"Westin","GROUP LEISURE",28/03/19,21/11/18,"1",2680.23,40
"Westin","GROUP LEISURE",11/06/20,21/11/18,"1",1962.84,15
"Westin","GROUP LEISURE",31/12/18,21/11/18,"1",0,0
"Westin","OTHER",07/05/19,21/11/18,"1",677.75,5
"Westin","OTHER",14/05/19,21/11/18,"1",677.75,5
"Westin","OTHER",23/02/20,21/11/18,"1",697.98,5
"Westin","GROUP LEISURE",13/01/19,21/11/18,"1",687.86,5
"Westin","GROUP CORPORATE",21/03/19,21/11/18,"1",15445.08,70
"Westin","GROUP LEISURE",13/04/20,21/11/18,"1",0,0
"Westin","GROUP LEISURE",15/04/20,21/11/18,"1",0,0
"Westin","GROUP LEISURE",04/04/19,21/11/18,"1",328.23,2
"Westin","GROUP LEISURE",02/12/18,21/11/18,"1",140,1
"Westin","OTHER",31/05/19,21/11/18,"1",677.75,5
"Westin","OTHER",05/03/20,21/11/18,"1",697.98,5
"Westin","OTHER",06/03/20,21/11/18,"1",697.98,5
"Westin","GROUP LEISURE",17/01/19,21/11/18,"1",0,0
"Westin","GROUP LEISURE",18/01/19,21/11/18,"1",687.86,5
"Westin","GROUP LEISURE",01/05/20,21/11/18,"1",3350.29,23
"Westin","OTHER",29/06/19,21/11/18,"1",677.75,5
"Westin","OTHER",22/03/20,21/11/18,"1",697.98,5
"Westin","OTHER",01/04/20,21/11/18,"1",697.98,5
"Westin","GROUP LEISURE",31/03/19,21/11/18,"1",2476.3,18
"Westin","CORPORATE",26/12/18,21/11/18,"1",170,1
"Westin","OTHER",14/06/19,21/11/18,"1",677.75,5
"Westin","OTHER",15/06/19,21/11/18,"1",677.75,5
"Westin","OTHER",14/04/20,21/11/18,"1",697.98,5
"Westin","OTHER",16/04/20,21/11/18,"1",697.98,5
"Westin","OTHER",22/04/20,21/11/18,"1",697.98,5
"Westin","GROUP LEISURE",26/04/19,21/11/18,"1",2751.44,20
"Westin","GROUP LEISURE",02/08/19,21/11/18,"1",1359.54,10
"Westin","GROUP LEISURE",06/06/20,21/11/18,"1",291.33,2
"Westin","GROUP LEISURE",07/06/20,21/11/18,"1",893.41,6
"Westin","GROUP LEISURE",09/06/20,21/11/18,"1",0,0
"Westin","LEISURE",21/02/19,21/11/18,"1",1755.75,11
"Westin","OTHER",30/07/19,21/11/18,"1",677.75,5
"Westin","OTHER",18/07/19,21/11/18,"1",677.75,5
"Westin","OTHER",22/07/19,21/11/18,"1",677.75,5
"Westin","OTHER",02/07/19,21/11/18,"1",677.75,5
"Paracas","LEISURE",26/12/18,21/11/18,"1",2492.5,11
"Paracas","RETAIL",15/12/18,21/11/18,"1",10001.44,56
"Paracas","OTHER",01/01/19,21/11/18,"1",0,1
"Paracas","SPG",28/12/18,21/11/18,"1",842.75,8
"Paracas","LEISURE",31/12/18,21/11/18,"1",5603.46,11
"Paracas","RETAIL",19/12/18,21/11/18,"1",2027.26,14
"Paracas","LEISURE",03/02/19,21/11/18,"1",582,3
"Paracas","RETAIL",04/06/19,21/11/18,"1",453,2
"Paracas","RETAIL",19/04/19,21/11/18,"1",5151.69,14
"Paracas","RETAIL",31/12/18,21/11/18,"1",26211.84,59
"Paracas","SPG",25/06/19,21/11/18,"1",103,1
"Paracas","GROUP LEISURE",17/03/19,21/11/18,"1",2401.02,16
"Paracas","LEISURE",22/11/18,21/11/18,"1",745,5
"Paracas","OTHER",24/11/18,21/11/18,"1",0,2
"Paracas","RETAIL",03/06/19,21/11/18,"1",904.28,4
"Paracas","CORPORATE",08/12/18,21/11/18,"1",897.72,6
"Paracas","SPG",24/01/19,21/11/18,"1",243,2
"Paracas","RETAIL",16/12/18,21/11/18,"1",3847.79,21
"Paracas","RETAIL",07/03/19,21/11/18,"1",1200.4,4
"Paracas","LEISURE",14/10/19,21/11/18,"1",525,3
"Paracas","RETAIL",12/01/19,21/11/18,"1",4446.93,20
"Paracas","RETAIL",25/11/18,21/11/18,"1",1965.35,11
"Paracas","LEISURE",24/12/18,21/11/18,"1",5198.2,27
"Paracas","RETAIL",25/05/19,21/11/18,"1",229,1
"Paracas","LEISURE",16/12/18,21/11/18,"1",1467,13
"Paracas","LEISURE",14/04/19,21/11/18,"1",2895,12
"Paracas","RETAIL",10/04/19,21/11/18,"1",1311.45,7
"Paracas","LEISURE",11/07/19,21/11/18,"1",279,1
"Paracas","LEISURE",12/07/19,21/11/18,"1",0,0
"Paracas","LEISURE",12/05/19,21/11/18,"1",635,3
"Paracas","RETAIL",06/02/19,21/11/18,"1",1251.36,5
"Paracas","LEISURE",31/01/19,21/11/18,"1",321,2
"Paracas","CORPORATE",01/01/19,21/11/18,"1",1612.8,3
"Paracas","RETAIL",18/03/19,21/11/18,"1",381.96,2
"Paracas","RETAIL",19/03/19,21/11/18,"1",381.96,2
"Paracas","RETAIL",05/12/18,21/11/18,"1",1898.06,13
"Paracas","CORPORATE",02/12/18,21/11/18,"1",228,2
"Paracas","SPG",14/12/18,21/11/18,"1",206,2
"Paracas","LEISURE",15/12/18,21/11/18,"1",611,4
"Paracas","OTHER",06/12/18,21/11/18,"1",0,2
"Paracas","LEISURE",21/08/19,21/11/18,"1",388,2
"Paracas","LEISURE",22/08/19,21/11/18,"1",388,2
"Paracas","GROUP LEISURE",01/11/19,21/11/18,"1",1329.24,9
"Paracas","GROUP LEISURE",22/11/19,21/11/18,"1",1329.24,9
"Paracas","LEISURE",01/05/19,21/11/18,"1",705,3
"Paracas","RETAIL",19/07/19,21/11/18,"1",578.24,2
"Paracas","LEISURE",09/03/19,21/11/18,"1",446,2
"Paracas","SPG",17/12/18,21/11/18,"1",103,1
"Paracas","SPG",15/12/18,21/11/18,"1",309,3
"Paracas","LEISURE",04/06/19,21/11/18,"1",223,1
"Paracas","LEISURE",20/03/19,21/11/18,"1",233,1
"Paracas","SPG",05/01/19,21/11/18,"1",103,1
"Paracas","LEISURE",19/02/19,21/11/18,"1",0,0
"Paracas","RETAIL",31/08/19,21/11/18,"1",75,1
"Paracas","LEISURE",15/06/19,21/11/18,"1",0,0
"Paracas","LEISURE",02/11/19,21/11/18,"1",0,0
"Paracas","SPG",19/03/19,21/11/18,"1",0,0
"Paracas","SPG",06/12/18,21/11/18,"1",103,1
"Paracas","OTHER",03/05/19,21/11/18,"1",0,15
"Paracas","GROUP LEISURE",17/05/19,21/11/18,"1",2120.52,15
"Paracas","GROUP LEISURE",28/06/19,21/11/18,"1",2648.02,19
"Paracas","GROUP LEISURE",18/07/19,21/11/18,"1",1123.42,10
"Paracas","GROUP LEISURE",10/10/19,21/11/18,"1",761.96,6
"Paracas","LEISURE",17/02/19,21/11/18,"1",0,0
"Paracas","LEISURE",24/01/19,21/11/18,"1",199,1
"Paracas","LEISURE",13/03/19,21/11/18,"1",319,1
"Paracas","LEISURE",14/03/19,21/11/18,"1",259,1
"Paracas","RETAIL",29/06/19,21/11/18,"1",410.2,2
"Paracas","GROUP CORPORATE",19/05/19,21/11/18,"1",3692.6,20
"Paracas","GROUP CORPORATE",09/01/19,21/11/18,"1",996,4
"Paracas","GROUP LEISURE",17/04/20,21/11/18,"1",1623.8,9
"Paracas","GROUP LEISURE",20/08/19,21/11/18,"1",2378.2,11
"Paracas","GROUP LEISURE",05/06/19,21/11/18,"1",807.93,5
"Paracas","RETAIL",29/04/19,21/11/18,"1",224,1
"Paracas","OTHER",22/11/18,21/11/18,"1",0,7
"Paracas","LEISURE",06/07/19,21/11/18,"1",282,1
"Paracas","SPG",17/05/19,21/11/18,"1",0,0
"Paracas","GROUP CORPORATE",06/08/19,21/11/18,"1",0,120
"Paracas","GROUP CORPORATE",29/07/19,21/11/18,"1",0,120
"Paracas","GROUP LEISURE",16/04/19,21/11/18,"1",809.84,5
"Paracas","LEISURE",10/12/18,21/11/18,"1",0,0
"Paracas","SPG",27/11/18,21/11/18,"1",103,1
"Paracas","SPG",28/11/18,21/11/18,"1",0,0
"Paracas","LEISURE",09/10/19,21/11/18,"1",466,2
"Paracas","GROUP LEISURE",17/09/19,21/11/18,"1",3646.03,19
"Paracas","GROUP LEISURE",25/02/19,21/11/18,"1",4553.75,28
"Paracas","GROUP LEISURE",21/03/19,21/11/18,"1",2470.41,15
"Paracas","GROUP LEISURE",20/12/19,21/11/18,"1",1329.24,9
"Paracas","GROUP CORPORATE",26/04/19,21/11/18,"1",1977.2,11
"Paracas","SPG",01/12/18,21/11/18,"1",206,2
"Paracas","GROUP LEISURE",14/08/20,21/11/18,"1",1623.8,9
"Paracas","GROUP LEISURE",31/01/19,21/11/18,"1",2635.32,14
"Paracas","GROUP LEISURE",01/02/19,21/11/18,"1",2635.32,14
"Paracas","GROUP LEISURE",30/08/19,21/11/18,"1",1329.24,9
"Paracas","GROUP LEISURE",25/09/20,21/11/18,"1",1623.8,9
"Paracas","GROUP LEISURE",09/10/20,21/11/18,"1",1623.8,9
"Paracas","GROUP CORPORATE",06/01/19,21/11/18,"1",14940,60
"Paracas","RETAIL",15/04/19,21/11/18,"1",0,0
"Paracas","CORPORATE",25/01/19,21/11/18,"1",1560,4
"Paracas","CORPORATE",27/01/19,21/11/18,"1",0,0
"Cusco","GROUP LEISURE",10/02/20,21/11/18,"1",9834.9,64
"Cusco","GROUP LEISURE",11/02/20,21/11/18,"1",1834.9,14
"Cusco","GROUP LEISURE",18/10/19,21/11/18,"1",2390.87,23
"Cusco","GROUP LEISURE",19/10/19,21/11/18,"1",5507.76,49
"Cusco","GROUP LEISURE",20/10/19,21/11/18,"1",5200.51,40
"Cusco","GROUP LEISURE",02/01/20,21/11/18,"1",1951.76,12
"Cusco","GROUP CORPORATE",06/08/20,21/11/18,"1",0,203
"Cusco","RETAIL",07/02/19,21/11/18,"1",1976.43,11
"Cusco","RETAIL",09/02/19,21/11/18,"1",435,3
"Cusco","LEISURE",24/05/19,21/11/18,"1",2650.91,17
"Cusco","RETAIL",15/04/19,21/11/18,"1",2676.53,9
"Cusco","LEISURE",08/05/19,21/11/18,"1",3763,17
"Cusco","LEISURE",13/05/19,21/11/18,"1",1277,7
"Cusco","RETAIL",26/08/19,21/11/18,"1",263,1
"Cusco","RETAIL",27/08/19,21/11/18,"1",263.4,1
"Cusco","LEISURE",09/02/19,21/11/18,"1",1951,12
"Cusco","RETAIL",20/12/18,21/11/18,"1",5950.24,32
"Cusco","RETAIL",29/11/18,21/11/18,"1",3776.95,25
"Cusco","GROUP LEISURE",26/12/18,21/11/18,"1",1985.95,16
"Cusco","GROUP LEISURE",05/01/19,21/11/18,"1",2874.27,24
"Cusco","GROUP LEISURE",08/06/19,21/11/18,"1",3841.69,37
"Cusco","GROUP LEISURE",09/06/19,21/11/18,"1",2967.99,24
"Cusco","GROUP LEISURE",11/08/19,21/11/18,"1",2000.49,17
"Cusco","GROUP LEISURE",15/09/19,21/11/18,"1",1872.31,16
"Cusco","GROUP LEISURE",16/09/19,21/11/18,"1",3453.21,31
"Cusco","GROUP LEISURE",22/09/19,21/11/18,"1",5561.49,43
"Cusco","GROUP LEISURE",30/09/19,21/11/18,"1",1042.54,10
"Cusco","GROUP LEISURE",08/10/19,21/11/18,"1",3043.74,25
"Cusco","GROUP LEISURE",07/07/19,21/11/18,"1",1716.33,19
"Cusco","GROUP LEISURE",11/10/19,21/11/18,"1",8435.29,62
"Cusco","GROUP LEISURE",25/10/19,21/11/18,"1",2000.89,20
"Cusco","GROUP LEISURE",17/12/18,21/11/18,"1",4593.03,46
"Cusco","GROUP CORPORATE",07/04/19,21/11/18,"1",14304.27,63
"Cusco","GROUP LEISURE",14/11/19,21/11/18,"1",3570.24,28
"Cusco","GROUP LEISURE",25/12/19,21/11/18,"1",1388.23,13
"Cusco","GROUP LEISURE",01/11/19,21/11/18,"1",5186.97,42
"Cusco","GROUP LEISURE",08/11/19,21/11/18,"1",2887.73,27
"Cusco","GROUP LEISURE",26/09/19,21/11/18,"1",5935,42
"Cusco","GROUP LEISURE",31/01/19,21/11/18,"1",4470.01,28
"Cusco","GROUP LEISURE",14/02/19,21/11/18,"1",3142.12,27
"Cusco","GROUP LEISURE",06/12/18,21/11/18,"1",240,2
"Cusco","GROUP LEISURE",26/02/20,21/11/18,"1",4872.91,31
"Cusco","GROUP LEISURE",15/06/20,21/11/18,"1",1921.2,18
"Cusco","LEISURE",22/03/19,21/11/18,"1",2036.73,12
"Cusco","RETAIL",01/07/19,21/11/18,"1",675.15,2
"Cusco","LEISURE",29/03/19,21/11/18,"1",2917.9,16
"Cusco","LEISURE",17/04/19,21/11/18,"1",8202.4,33
"Cusco","RETAIL",07/06/19,21/11/18,"1",1100.95,3
"Cusco","LEISURE",04/01/19,21/11/18,"1",4448,24
"Cusco","LEISURE",06/01/19,21/11/18,"1",3420,23
"Cusco","RETAIL",17/02/19,21/11/18,"1",324,2
"Cusco","RETAIL",18/02/19,21/11/18,"1",324,2
"Cusco","LEISURE",09/03/19,21/11/18,"1",1295,8
"Cusco","CORPORATE",22/11/18,21/11/18,"1",474,3
"Cusco","GROUP LEISURE",13/10/19,21/11/18,"1",3661.09,27
"Cusco","GROUP LEISURE",16/10/19,21/11/18,"1",11602.75,67
"Cusco","GROUP LEISURE",29/10/19,21/11/18,"1",3301.27,28
"Cusco","GROUP LEISURE",22/03/20,21/11/18,"1",1555.7,9
"Cusco","GROUP LEISURE",22/06/19,21/11/18,"1",8712.67,64
"Cusco","GROUP LEISURE",22/11/19,21/11/18,"1",1672.69,16
"Cusco","GROUP LEISURE",01/03/19,21/11/18,"1",1677.47,15
"Cusco","GROUP LEISURE",02/05/19,21/11/18,"1",4570.05,37
"Cusco","GROUP LEISURE",06/12/19,21/11/18,"1",3565.03,32
"Cusco","LEISURE",03/10/19,21/11/18,"1",904.05,5
"Cusco","GROUP LEISURE",09/03/20,21/11/18,"1",9921.2,68
"Cusco","GROUP LEISURE",27/07/20,21/11/18,"1",3306.63,29
"Cusco","RETAIL",28/01/19,21/11/18,"1",744.85,6
"Cusco","RETAIL",10/01/19,21/11/18,"1",2643.85,15
"Cusco","LEISURE",01/06/19,21/11/18,"1",2255,11
"Cusco","LEISURE",30/05/19,21/11/18,"1",4446.91,25
"Cusco","LEISURE",15/01/19,21/11/18,"1",2523,19
"Cusco","CORPORATE",09/01/19,21/11/18,"1",168,1
"Cusco","LEISURE",23/01/19,21/11/18,"1",1420,10
